zipcode,price,bedrooms,bathrooms,sqft_living,city,state,county
77008.0,1150000.0,3.0,2.0,2460.0,Houston,Texas,Harris
77008.0,460000.0,3.0,4.0,2219.0,Houston,Texas,Harris
77008.0,439500.0,3.0,4.0,2646.0,Houston,Texas,Harris
77008.0,600000.0,3.0,4.0,2276.0,Houston,Texas,Harris
77008.0,760000.0,4.0,5.0,3003.0,Houston,Texas,Harris
77008.0,625000.0,4.0,2.0,1588.0,Houston,Texas,Harris
77008.0,477750.0,3.0,4.0,2144.0,Houston,Texas,Harris
77008.0,825000.0,3.0,2.0,1884.0,Houston,Texas,Harris
77008.0,479700.0,3.0,4.0,1898.0,Houston,Texas,Harris
77008.0,489999.0,3.0,3.0,1826.0,Houston,Texas,Harris
77008.0,465000.0,3.0,4.0,2354.0,Houston,Texas,Harris
77008.0,439500.0,3.0,4.0,2646.0,Houston,Texas,Harris
77008.0,620000.0,3.0,5.0,3793.0,Houston,Texas,Harris
77008.0,489000.0,3.0,4.0,2387.0,Houston,Texas,Harris
77008.0,600000.0,3.0,2.0,1479.0,Houston,Texas,Harris
77008.0,460000.0,3.0,4.0,2219.0,Houston,Texas,Harris
77008.0,439999.0,3.0,4.0,2123.0,Houston,Texas,Harris
77009.0,1328853.0,2.0,3.0,2857.0,Houston,Texas,Harris
77009.0,310000.0,1.0,1.0,1540.0,Houston,Texas,Harris
77009.0,1250000.0,5.0,5.0,3950.0,Houston,Texas,Harris
77009.0,599000.0,2.0,1.0,1366.0,Houston,Texas,Harris
77009.0,459995.0,3.0,2.0,1466.0,Houston,Texas,Harris
77009.0,414990.0,3.0,4.0,1740.0,Houston,Texas,Harris
77009.0,419997.0,3.0,2.0,1308.0,Houston,Texas,Harris
77009.0,2050000.0,4.0,5.0,4267.0,Houston,Texas,Harris
77009.0,1469343.0,2.0,3.0,2587.0,Houston,Texas,Harris
77009.0,589000.0,3.0,4.0,2400.0,Houston,Texas,Harris
77009.0,450000.0,4.0,2.0,1520.0,Houston,Texas,Harris
77009.0,285000.0,2.0,1.0,1716.0,Houston,Texas,Harris
77009.0,347500.0,3.0,3.0,1561.0,Houston,Texas,Harris
77009.0,1328853.0,2.0,3.0,2857.0,Houston,Texas,Harris
77009.0,180000.0,1.0,1.0,656.0,Houston,Texas,Harris
77009.0,650000.0,3.0,4.0,2511.0,Houston,Texas,Harris
77009.0,419990.0,3.0,4.0,1907.0,Houston,Texas,Harris
77009.0,374900.0,3.0,3.0,1708.0,Houston,Texas,Harris
77009.0,459995.0,3.0,2.0,1466.0,Houston,Texas,Harris
77009.0,335000.0,3.0,3.0,1781.0,Houston,Texas,Harris
77009.0,450000.0,1.0,1.0,1288.0,Houston,Texas,Harris
77009.0,750000.0,3.0,3.0,2644.0,Houston,Texas,Harris
77009.0,240000.0,3.0,2.0,1120.0,Houston,Texas,Harris
77009.0,259900.0,3.0,2.0,1344.0,Houston,Texas,Harris
77009.0,525000.0,3.0,1.0,1173.0,Houston,Texas,Harris
77011.0,299999.0,4.0,3.0,2056.0,Houston,Texas,Harris
77011.0,185000.0,2.0,1.0,886.0,Houston,Texas,Harris
77011.0,397700.0,3.0,4.0,2060.0,Houston,Texas,Harris
77011.0,355000.0,3.0,2.0,1545.0,Houston,Texas,Harris
77011.0,393000.0,2.0,1.0,2016.0,Houston,Texas,Harris
77011.0,439000.0,3.0,3.0,1803.0,Houston,Texas,Harris
77011.0,355000.0,3.0,2.0,1545.0,Houston,Texas,Harris
77012.0,189000.0,4.0,2.0,2168.0,Houston,Texas,Harris
77012.0,189000.0,4.0,2.0,2168.0,Houston,Texas,Harris
77012.0,220000.0,3.0,2.0,1144.0,Houston,Texas,Harris
77013.0,115900.0,3.0,2.0,1104.0,Houston,Texas,Harris
77014.0,350000.0,4.0,4.0,2796.0,Houston,Texas,Harris
77014.0,230000.0,3.0,2.0,1382.0,Houston,Texas,Harris
77014.0,275000.0,3.0,2.0,1594.0,Houston,Texas,Harris
77014.0,305000.0,5.0,4.0,3081.0,Houston,Texas,Harris
77014.0,320000.0,4.0,3.0,2371.0,Houston,Texas,Harris
77014.0,205000.0,3.0,3.0,1776.0,Houston,Texas,Harris
77015.0,237000.0,3.0,2.0,1526.0,Houston,Texas,Harris
77015.0,110000.0,2.0,2.0,1040.0,Houston,Texas,Harris
77015.0,227000.0,3.0,2.0,1628.0,Houston,Texas,Harris
77015.0,275000.0,4.0,3.0,1987.0,Houston,Texas,Harris
77015.0,190000.0,3.0,2.0,1388.0,Houston,Texas,Harris
77015.0,196000.0,3.0,2.0,1651.0,Houston,Texas,Harris
77015.0,210000.0,5.0,2.0,1654.0,Houston,Texas,Harris
77015.0,260000.0,3.0,2.0,1560.0,Houston,Texas,Harris
77015.0,214900.0,3.0,2.0,1110.0,Houston,Texas,Harris
77016.0,389999.0,3.0,2.0,2300.0,Houston,Texas,Harris
77016.0,155000.0,4.0,2.0,1312.0,Houston,Texas,Harris
77016.0,280000.0,2.0,1.0,977.0,Houston,Texas,Harris
77016.0,235000.0,3.0,2.0,1450.0,Houston,Texas,Harris
77017.0,180000.0,4.0,1.0,1788.0,Houston,Texas,Harris
77017.0,159000.0,3.0,1.0,1001.0,Houston,Texas,Harris
77018.0,559500.0,3.0,4.0,2186.0,Houston,Texas,Harris
77018.0,424000.0,3.0,3.0,1778.0,Houston,Texas,Harris
77018.0,450000.0,3.0,1.0,1352.0,Houston,Texas,Harris
77018.0,444000.0,3.0,1.0,1168.0,Houston,Texas,Harris
77018.0,1550000.0,5.0,6.0,4721.0,Houston,Texas,Harris
77018.0,424000.0,3.0,3.0,1778.0,Houston,Texas,Harris
77018.0,449900.0,3.0,4.0,1850.0,Houston,Texas,Harris
77018.0,450000.0,3.0,1.0,1352.0,Houston,Texas,Harris
77018.0,799854.0,4.0,2.0,2801.0,Houston,Texas,Harris
77018.0,327999.0,3.0,3.0,1873.0,Houston,Texas,Harris
77018.0,329000.0,3.0,3.0,1577.0,Houston,Texas,Harris
77018.0,559500.0,3.0,4.0,2186.0,Houston,Texas,Harris
77018.0,419000.0,3.0,3.0,1778.0,Houston,Texas,Harris
77018.0,790000.0,5.0,4.0,4295.0,Houston,Texas,Harris
77018.0,720000.0,3.0,2.0,1662.0,Houston,Texas,Harris
77018.0,160000.0,2.0,1.0,1080.0,Houston,Texas,Harris
77018.0,374999.0,3.0,4.0,1785.0,Houston,Texas,Harris
77018.0,520000.0,3.0,3.0,1917.0,Houston,Texas,Harris
77018.0,779900.0,4.0,3.0,2887.0,Houston,Texas,Harris
77018.0,1299000.0,4.0,4.0,4139.0,Houston,Texas,Harris
77018.0,375000.0,2.0,1.0,996.0,Houston,Texas,Harris
77018.0,424000.0,3.0,3.0,1778.0,Houston,Texas,Harris
77019.0,11500000.0,4.0,9.0,13986.0,Houston,Texas,Harris
77019.0,725000.0,2.0,2.0,1639.0,Houston,Texas,Harris
77019.0,418000.0,2.0,2.0,1949.0,Houston,Texas,Harris
77019.0,550000.0,3.0,4.0,2395.0,Houston,Texas,Harris
77019.0,530000.0,2.0,1.0,992.0,Houston,Texas,Harris
77019.0,275000.0,2.0,2.0,1133.0,Houston,Texas,Harris
77019.0,775000.0,3.0,4.0,3048.0,Houston,Texas,Harris
77019.0,330000.0,2.0,2.0,1390.0,Houston,Texas,Harris
77019.0,599900.0,3.0,4.0,2403.0,Houston,Texas,Harris
77019.0,2525000.0,4.0,4.0,3302.0,Houston,Texas,Harris
77019.0,1195000.0,3.0,4.0,3472.0,Houston,Texas,Harris
77019.0,549900.0,2.0,3.0,2026.0,Houston,Texas,Harris
77019.0,925000.0,3.0,4.0,3116.0,Houston,Texas,Harris
77020.0,365000.0,3.0,3.0,1700.0,Houston,Texas,Harris
77020.0,414900.0,3.0,3.0,1798.0,Houston,Texas,Harris
77020.0,319000.0,6.0,3.0,1920.0,Houston,Texas,Harris
77020.0,399999.0,3.0,3.0,1880.0,Houston,Texas,Harris
77020.0,419000.0,3.0,3.0,2468.0,Houston,Texas,Harris
77021.0,377000.0,3.0,4.0,1840.0,Houston,Texas,Harris
77021.0,169900.0,3.0,1.0,1160.0,Houston,Texas,Harris
77021.0,269000.0,3.0,2.0,1089.0,Houston,Texas,Harris
77021.0,239000.0,3.0,2.0,1536.0,Houston,Texas,Harris
77021.0,371000.0,3.0,4.0,1840.0,Houston,Texas,Harris
77021.0,975000.0,3.0,3.0,3420.0,Houston,Texas,Harris
77021.0,1650000.0,5.0,6.0,5873.0,Houston,Texas,Harris
77021.0,289900.0,3.0,3.0,1471.0,Houston,Texas,Harris
77021.0,317000.0,3.0,4.0,1921.0,Houston,Texas,Harris
77021.0,309000.0,3.0,3.0,1453.0,Houston,Texas,Harris
77021.0,235000.0,2.0,1.0,1000.0,Houston,Texas,Harris
77021.0,325000.0,6.0,3.0,2196.0,Houston,Texas,Harris
77022.0,425000.0,3.0,3.0,2118.0,Houston,Texas,Harris
77022.0,319990.0,3.0,3.0,1493.0,Houston,Texas,Harris
77022.0,415000.0,3.0,1.0,1361.0,Houston,Texas,Harris
77022.0,319990.0,3.0,3.0,1493.0,Houston,Texas,Harris
77022.0,429990.0,3.0,4.0,1802.0,Houston,Texas,Harris
77022.0,319990.0,3.0,3.0,1493.0,Houston,Texas,Harris
77022.0,319990.0,3.0,3.0,1493.0,Houston,Texas,Harris
77022.0,312900.0,3.0,2.0,1389.0,Houston,Texas,Harris
77022.0,289950.0,3.0,2.0,1618.0,Houston,Texas,Harris
77022.0,349900.0,3.0,3.0,1491.0,Houston,Texas,Harris
77022.0,348700.0,4.0,2.0,1665.0,Houston,Texas,Harris
77022.0,319990.0,3.0,3.0,1556.0,Houston,Texas,Harris
77022.0,515000.0,3.0,14.0,1943.0,Houston,Texas,Harris
77022.0,344900.0,3.0,3.0,1491.0,Houston,Texas,Harris
77022.0,410000.0,3.0,3.0,1939.0,Houston,Texas,Harris
77022.0,675000.0,10.0,5.0,5635.0,Houston,Texas,Harris
77022.0,319990.0,3.0,3.0,1556.0,Houston,Texas,Harris
77022.0,450000.0,3.0,3.0,2083.0,Houston,Texas,Harris
77022.0,195000.0,2.0,1.0,816.0,Houston,Texas,Harris
77023.0,299000.0,3.0,2.0,1390.0,Houston,Texas,Harris
77023.0,460000.0,3.0,3.0,2153.0,Houston,Texas,Harris
77023.0,305000.0,3.0,2.0,2196.0,Houston,Texas,Harris
77023.0,365000.0,3.0,2.0,1726.0,Houston,Texas,Harris
77023.0,399900.0,4.0,3.0,1720.0,Houston,Texas,Harris
77024.0,749000.0,3.0,2.0,2292.0,Houston,Texas,Harris
77024.0,156000.0,1.0,1.0,898.0,Houston,Texas,Harris
77024.0,1199900.0,4.0,5.0,2862.0,Houston,Texas,Harris
77024.0,1949000.0,5.0,6.0,6105.0,Houston,Texas,Harris
77024.0,565000.0,3.0,3.0,2540.0,Houston,Texas,Harris
77024.0,359500.0,3.0,3.0,2226.0,Houston,Texas,Harris
77024.0,279000.0,2.0,2.0,1520.0,Houston,Texas,Harris
77024.0,565000.0,3.0,3.0,2540.0,Houston,Texas,Harris
77024.0,5475000.0,5.0,8.0,7871.0,Houston,Texas,Harris
77024.0,259999.0,2.0,3.0,1680.0,Houston,Texas,Harris
77024.0,2070000.0,6.0,6.0,4872.0,Houston,Texas,Harris
77024.0,1820000.0,4.0,7.0,4815.0,Houston,Texas,Harris
77025.0,815000.0,3.0,4.0,2857.0,Houston,Texas,Harris
77025.0,599000.0,3.0,2.0,1706.0,Houston,Texas,Harris
77025.0,1649000.0,5.0,5.0,4069.0,Houston,Texas,Harris
77025.0,319000.0,3.0,3.0,2089.0,Houston,Texas,Harris
77025.0,1989700.0,5.0,7.0,5164.0,Houston,Texas,Harris
77025.0,166000.0,2.0,1.0,832.0,Houston,Texas,Harris
77025.0,498000.0,4.0,3.0,2557.0,Houston,Texas,Harris
77025.0,624500.0,4.0,3.0,2605.0,Houston,Texas,Harris
77025.0,688000.0,3.0,3.0,2853.0,Houston,Texas,Harris
77025.0,469000.0,4.0,4.0,2806.0,Houston,Texas,Harris
77025.0,499999.0,3.0,3.0,2245.0,Houston,Texas,Harris
77025.0,1499000.0,4.0,5.0,3912.0,Houston,Texas,Harris
77026.0,160000.0,3.0,1.0,1190.0,Houston,Texas,Harris
77026.0,250000.0,3.0,3.0,1698.0,Houston,Texas,Harris
77026.0,275000.0,3.0,2.0,812.0,Houston,Texas,Harris
77026.0,323540.0,4.0,3.0,2250.0,Houston,Texas,Harris
77026.0,325490.0,4.0,3.0,2250.0,Houston,Texas,Harris
77026.0,271940.0,3.0,2.0,1440.0,Houston,Texas,Harris
77026.0,271490.0,3.0,2.0,1405.0,Houston,Texas,Harris
77026.0,225000.0,3.0,2.0,1391.0,Houston,Texas,Harris
77027.0,2325000.0,3.0,6.0,5637.0,Houston,Texas,Harris
77027.0,550000.0,3.0,2.0,1995.0,Houston,Texas,Harris
77027.0,345000.0,1.0,1.0,1025.0,Houston,Texas,Harris
77027.0,6150000.0,4.0,8.0,8488.0,Houston,Texas,Harris
77027.0,365000.0,1.0,1.0,825.0,Houston,Texas,Harris
77027.0,4300000.0,4.0,5.0,4817.0,Houston,Texas,Harris
77027.0,535000.0,3.0,4.0,2232.0,Houston,Texas,Harris
77027.0,635000.0,2.0,2.0,1740.0,Houston,Texas,Harris
77028.0,390000.0,3.0,2.0,2300.0,Houston,Texas,Harris
77028.0,160000.0,3.0,2.0,1575.0,Houston,Texas,Harris
77028.0,239000.0,3.0,2.0,1488.0,Houston,Texas,Harris
77028.0,134000.0,3.0,1.0,1040.0,Houston,Texas,Harris
77028.0,199000.0,3.0,1.0,1830.0,Houston,Texas,Harris
77028.0,449999.0,4.0,3.0,2174.0,Houston,Texas,Harris
77028.0,575000.0,4.0,3.0,2827.0,Houston,Texas,Harris
77028.0,230000.0,3.0,1.0,940.0,Houston,Texas,Harris
77028.0,239000.0,3.0,2.0,1488.0,Houston,Texas,Harris
77029.0,195000.0,2.0,1.0,1150.0,Houston,Texas,Harris
77029.0,195000.0,3.0,2.0,1600.0,Houston,Texas,Harris
77029.0,195000.0,4.0,2.0,1116.0,Houston,Texas,Harris
77030.0,204500.0,2.0,2.0,1399.0,Houston,Texas,Harris
77030.0,315000.0,2.0,3.0,1555.0,Houston,Texas,Harris
77030.0,129000.0,1.0,1.0,696.0,Houston,Texas,Harris
77031.0,329000.0,4.0,2.0,2419.0,Houston,Texas,Harris
77033.0,179000.0,3.0,2.0,1339.0,Houston,Texas,Harris
77033.0,99000.0,3.0,1.0,986.0,Houston,Texas,Harris
77033.0,229900.0,4.0,2.0,1210.0,Houston,Texas,Harris
77033.0,225000.0,4.0,2.0,1509.0,Houston,Texas,Harris
77033.0,242000.0,4.0,2.0,1430.0,Houston,Texas,Harris
77033.0,89000.0,3.0,1.0,1000.0,Houston,Texas,Harris
77033.0,474900.0,2.0,2.0,2900.0,Houston,Texas,Harris
77033.0,150000.0,2.0,1.0,1244.0,Houston,Texas,Harris
77033.0,199900.0,3.0,2.0,1308.0,Houston,Texas,Harris
77033.0,99000.0,3.0,1.0,1244.0,Houston,Texas,Harris
77033.0,179000.0,3.0,2.0,1339.0,Houston,Texas,Harris
77034.0,281000.0,3.0,2.0,1663.0,Houston,Texas,Harris
77034.0,284990.0,3.0,3.0,1485.0,Houston,Texas,Harris
77034.0,139000.0,3.0,1.0,950.0,Houston,Texas,Harris
77034.0,253000.0,3.0,2.0,1460.0,Houston,Texas,Harris
77034.0,229900.0,3.0,2.0,1364.0,Houston,Texas,Harris
77034.0,299500.0,3.0,2.0,1855.0,Houston,Texas,Harris
77034.0,329990.0,4.0,3.0,1968.0,Houston,Texas,Harris
77034.0,289990.0,3.0,2.0,1487.0,Houston,Texas,Harris
77035.0,250000.0,3.0,2.0,1280.0,Houston,Texas,Harris
77035.0,320000.0,4.0,2.0,2009.0,Houston,Texas,Harris
77035.0,680000.0,5.0,4.0,2802.0,Houston,Texas,Harris
77035.0,299900.0,4.0,3.0,2487.0,Houston,Texas,Harris
77035.0,155000.0,2.0,2.0,1280.0,Houston,Texas,Harris
77035.0,405000.0,3.0,2.0,1657.0,Houston,Texas,Harris
77035.0,300000.0,3.0,2.0,1677.0,Houston,Texas,Harris
77035.0,439000.0,4.0,3.0,2059.0,Houston,Texas,Harris
77035.0,89999.0,2.0,2.0,1140.0,Houston,Texas,Harris
77035.0,160000.0,2.0,2.0,1232.0,Houston,Texas,Harris
77035.0,399000.0,4.0,2.0,2413.0,Houston,Texas,Harris
77036.0,149900.0,3.0,2.0,1272.0,Houston,Texas,Harris
77036.0,349990.0,3.0,2.0,1818.0,Houston,Texas,Harris
77036.0,124000.0,1.0,1.0,758.0,Houston,Texas,Harris
77036.0,325000.0,4.0,2.0,1980.0,Houston,Texas,Harris
77036.0,425000.0,3.0,2.0,2032.0,Houston,Texas,Harris
77037.0,244500.0,2.0,2.0,1450.0,Houston,Texas,Harris
77037.0,150000.0,3.0,2.0,1055.0,Houston,Texas,Harris
77038.0,249900.0,3.0,2.0,1332.0,Houston,Texas,Harris
77038.0,237557.0,3.0,2.0,1370.0,Houston,Texas,Harris
77038.0,235000.0,3.0,2.0,1175.0,Houston,Texas,Harris
77038.0,260000.0,5.0,2.0,1400.0,Houston,Texas,Harris
77038.0,219000.0,3.0,2.0,1320.0,Houston,Texas,Harris
77039.0,225000.0,3.0,3.0,1908.0,Houston,Texas,Harris
77039.0,103000.0,3.0,3.0,1749.0,Houston,Texas,Harris
77039.0,130000.0,3.0,3.0,1560.0,Houston,Texas,Harris
77039.0,154999.0,3.0,2.0,1698.0,Houston,Texas,Harris
77039.0,110000.0,3.0,3.0,1320.0,Houston,Texas,Harris
77039.0,225000.0,3.0,3.0,1920.0,Houston,Texas,Harris
77040.0,275000.0,3.0,3.0,2442.0,Houston,Texas,Harris
77040.0,310000.0,3.0,3.0,2050.0,Houston,Texas,Harris
77040.0,274000.0,3.0,2.0,1206.0,Houston,Texas,Harris
77040.0,269000.0,3.0,2.0,1749.0,Houston,Texas,Harris
77040.0,589000.0,5.0,5.0,3569.0,Houston,Texas,Harris
77040.0,549000.0,6.0,5.0,3130.0,Houston,Texas,Harris
77040.0,299700.0,4.0,4.0,2780.0,Houston,Texas,Harris
77040.0,395000.0,3.0,2.0,2145.0,Houston,Texas,Harris
77040.0,349500.0,3.0,2.0,2026.0,Houston,Texas,Harris
77041.0,395000.0,4.0,4.0,3114.0,Houston,Texas,Harris
77041.0,740000.0,5.0,5.0,3840.0,Houston,Texas,Harris
77041.0,325000.0,3.0,3.0,2357.0,Houston,Texas,Harris
77041.0,380000.0,3.0,2.0,1975.0,Houston,Texas,Harris
77041.0,265000.0,3.0,2.0,1296.0,Houston,Texas,Harris
77041.0,299989.0,3.0,3.0,2789.0,Houston,Texas,Harris
77042.0,659000.0,4.0,3.0,2350.0,Houston,Texas,Harris
77042.0,325000.0,3.0,2.0,1965.0,Houston,Texas,Harris
77042.0,69999.0,1.0,1.0,502.0,Houston,Texas,Harris
77042.0,465000.0,3.0,2.0,2198.0,Houston,Texas,Harris
77042.0,725000.0,4.0,2.0,2323.0,Houston,Texas,Harris
77042.0,139900.0,2.0,2.0,1117.0,Houston,Texas,Harris
77042.0,412500.0,3.0,3.0,2980.0,Houston,Texas,Harris
77042.0,500000.0,3.0,2.0,2179.0,Houston,Texas,Harris
77042.0,649000.0,3.0,3.0,2539.0,Houston,Texas,Harris
77042.0,84000.0,1.0,1.0,660.0,Houston,Texas,Harris
77042.0,155000.0,2.0,2.0,1090.0,Houston,Texas,Harris
77042.0,659000.0,4.0,3.0,2350.0,Houston,Texas,Harris
77042.0,649000.0,3.0,3.0,2539.0,Houston,Texas,Harris
77042.0,415000.0,3.0,2.0,1861.0,Houston,Texas,Harris
77043.0,779000.0,4.0,4.0,2900.0,Houston,Texas,Harris
77043.0,560859.0,3.0,4.0,2216.0,Houston,Texas,Harris
77043.0,360000.0,3.0,2.0,1618.0,Houston,Texas,Harris
77043.0,520000.0,5.0,4.0,2574.0,Houston,Texas,Harris
77043.0,474900.0,4.0,3.0,2928.0,Houston,Texas,Harris
77043.0,510000.0,4.0,2.0,1985.0,Houston,Texas,Harris
77043.0,474900.0,4.0,3.0,2928.0,Houston,Texas,Harris
77043.0,565000.0,3.0,2.0,2400.0,Houston,Texas,Harris
77043.0,779000.0,4.0,4.0,2900.0,Houston,Texas,Harris
77043.0,312000.0,3.0,2.0,1224.0,Houston,Texas,Harris
77043.0,650000.0,4.0,3.0,2410.0,Houston,Texas,Harris
77043.0,499990.0,3.0,4.0,1924.0,Houston,Texas,Harris
77043.0,465000.0,4.0,3.0,2112.0,Houston,Texas,Harris
77043.0,165500.0,2.0,3.0,1294.0,Houston,Texas,Harris
77043.0,270000.0,3.0,3.0,1760.0,Houston,Texas,Harris
77043.0,510000.0,4.0,2.0,1985.0,Houston,Texas,Harris
77043.0,475000.0,3.0,3.0,2169.0,Houston,Texas,Harris
77043.0,460000.0,4.0,4.0,2753.0,Houston,Texas,Harris
77044.0,323490.0,3.0,3.0,1866.0,Houston,Texas,Harris
77044.0,454500.0,4.0,3.0,2846.0,Houston,Texas,Harris
77044.0,296051.0,4.0,2.0,1412.0,Houston,Texas,Harris
77044.0,335000.0,3.0,3.0,2827.0,Houston,Texas,Harris
77044.0,920000.0,4.0,4.0,3402.0,Houston,Texas,Harris
77044.0,319990.0,3.0,3.0,1784.0,Houston,Texas,Harris
77044.0,355000.0,4.0,4.0,2285.0,Houston,Texas,Harris
77044.0,349995.0,3.0,2.0,2314.0,Houston,Texas,Harris
77044.0,405120.0,4.0,4.0,2513.0,Houston,Texas,Harris
77044.0,275000.0,4.0,4.0,2638.0,Houston,Texas,Harris
77044.0,325000.0,4.0,4.0,2285.0,Houston,Texas,Harris
77044.0,249500.0,3.0,2.0,1540.0,Houston,Texas,Harris
77044.0,449900.0,4.0,4.0,3855.0,Houston,Texas,Harris
77044.0,225000.0,4.0,2.0,1925.0,Houston,Texas,Harris
77044.0,300000.0,3.0,3.0,1578.0,Houston,Texas,Harris
77044.0,364995.0,4.0,3.0,2646.0,Houston,Texas,Harris
77044.0,729900.0,4.0,4.0,5572.0,Houston,Texas,Harris
77044.0,248000.0,4.0,3.0,2424.0,Houston,Texas,Harris
77044.0,325000.0,4.0,3.0,1833.0,Houston,Texas,Harris
77044.0,299990.0,4.0,2.0,1412.0,Houston,Texas,Harris
77045.0,257900.0,3.0,3.0,1620.0,Houston,Texas,Harris
77045.0,275000.0,4.0,3.0,2886.0,Houston,Texas,Harris
77045.0,199890.0,3.0,2.0,1707.0,Houston,Texas,Harris
77045.0,251000.0,3.0,2.0,1262.0,Houston,Texas,Harris
77046.0,785000.0,2.0,3.0,3147.0,Houston,Texas,Harris
77047.0,331990.0,4.0,3.0,2054.0,Houston,Texas,Harris
77047.0,325990.0,3.0,3.0,1913.0,Houston,Texas,Harris
77047.0,325990.0,3.0,3.0,1913.0,Houston,Texas,Harris
77047.0,332990.0,4.0,3.0,2054.0,Houston,Texas,Harris
77047.0,279900.0,4.0,3.0,2016.0,Houston,Texas,Harris
77047.0,331990.0,4.0,3.0,2054.0,Houston,Texas,Harris
77047.0,351270.0,4.0,3.0,2054.0,Houston,Texas,Harris
77047.0,330990.0,4.0,3.0,2054.0,Houston,Texas,Harris
77047.0,325990.0,3.0,3.0,1913.0,Houston,Texas,Harris
77047.0,269955.0,4.0,3.0,2072.0,Houston,Texas,Harris
77047.0,325990.0,3.0,3.0,1913.0,Houston,Texas,Harris
77047.0,326990.0,3.0,3.0,1820.0,Houston,Texas,Harris
77047.0,255900.0,3.0,2.0,1270.0,Houston,Texas,Harris
77047.0,255900.0,3.0,2.0,1270.0,Houston,Texas,Harris
77047.0,85000.0,3.0,1.0,825.0,Houston,Texas,Harris
77048.0,290900.0,3.0,3.0,1881.0,Houston,Texas,Harris
77048.0,252000.0,3.0,3.0,1592.0,Houston,Texas,Harris
77048.0,235000.0,4.0,2.0,1372.0,Houston,Texas,Harris
77048.0,275900.0,3.0,2.0,1571.0,Houston,Texas,Harris
77048.0,260900.0,3.0,2.0,1260.0,Houston,Texas,Harris
77048.0,215000.0,3.0,2.0,1340.0,Houston,Texas,Harris
77048.0,252000.0,3.0,3.0,1592.0,Houston,Texas,Harris
77048.0,252900.0,3.0,2.0,1076.0,Houston,Texas,Harris
77048.0,315900.0,4.0,3.0,2316.0,Houston,Texas,Harris
77048.0,139000.0,3.0,2.0,1296.0,Houston,Texas,Harris
77048.0,260900.0,3.0,2.0,1260.0,Houston,Texas,Harris
77048.0,245900.0,3.0,2.0,1076.0,Houston,Texas,Harris
77048.0,280900.0,3.0,2.0,1571.0,Houston,Texas,Harris
77049.0,335000.0,4.0,3.0,2530.0,Houston,Texas,Harris
77049.0,298990.0,3.0,3.0,2060.0,Houston,Texas,Harris
77049.0,230000.0,4.0,2.0,1754.0,Houston,Texas,Harris
77049.0,259900.0,3.0,3.0,1680.0,Houston,Texas,Harris
77050.0,195000.0,3.0,2.0,1058.0,Houston,Texas,Harris
77051.0,160000.0,1.0,2.0,648.0,Houston,Texas,Harris
77051.0,365000.0,3.0,3.0,1892.0,Houston,Texas,Harris
77051.0,217000.0,3.0,2.0,1152.0,Houston,Texas,Harris
77051.0,365000.0,3.0,3.0,1892.0,Houston,Texas,Harris
77051.0,200000.0,3.0,1.0,1188.0,Houston,Texas,Harris
77051.0,225000.0,4.0,2.0,1200.0,Houston,Texas,Harris
77051.0,329000.0,3.0,3.0,1686.0,Houston,Texas,Harris
77051.0,265000.0,3.0,2.0,1603.0,Houston,Texas,Harris
77053.0,245000.0,3.0,2.0,1512.0,Houston,Texas,Fort Bend
77053.0,235000.0,3.0,2.0,1119.0,Houston,Texas,Fort Bend
77053.0,204990.0,3.0,2.0,1054.0,Houston,Texas,Fort Bend
77053.0,248900.0,4.0,2.0,1981.0,Houston,Texas,Fort Bend
77053.0,250000.0,3.0,2.0,1735.0,Houston,Texas,Fort Bend
77053.0,219980.0,3.0,2.0,1158.0,Houston,Texas,Fort Bend
77053.0,229999.0,3.0,2.0,1348.0,Houston,Texas,Fort Bend
77054.0,139000.0,2.0,2.0,952.0,Houston,Texas,Harris
77054.0,335000.0,3.0,4.0,2148.0,Houston,Texas,Harris
77054.0,335000.0,3.0,4.0,2148.0,Houston,Texas,Harris
77054.0,205000.0,1.0,1.0,799.0,Houston,Texas,Harris
77054.0,141500.0,2.0,2.0,924.0,Houston,Texas,Harris
77054.0,126999.0,1.0,2.0,852.0,Houston,Texas,Harris
77054.0,103000.0,1.0,1.0,704.0,Houston,Texas,Harris
77054.0,205000.0,1.0,1.0,799.0,Houston,Texas,Harris
77054.0,75000.0,1.0,1.0,789.0,Houston,Texas,Harris
77054.0,105000.0,1.0,1.0,588.0,Houston,Texas,Harris
77054.0,89000.0,2.0,1.0,940.0,Houston,Texas,Harris
77054.0,97000.0,1.0,1.0,704.0,Houston,Texas,Harris
77055.0,391700.0,3.0,4.0,1817.0,Houston,Texas,Harris
77055.0,327700.0,3.0,3.0,1608.0,Houston,Texas,Harris
77055.0,389700.0,3.0,4.0,1817.0,Houston,Texas,Harris
77055.0,1590000.0,5.0,6.0,4732.0,Houston,Texas,Harris
77055.0,2595000.0,5.0,6.0,5727.0,Houston,Texas,Harris
77055.0,334700.0,3.0,3.0,1522.0,Houston,Texas,Harris
77055.0,337700.0,3.0,3.0,1608.0,Houston,Texas,Harris
77055.0,850000.0,5.0,5.0,3981.0,Houston,Texas,Harris
77055.0,429900.0,3.0,3.0,2152.0,Houston,Texas,Harris
77055.0,699999.0,3.0,4.0,2109.0,Houston,Texas,Harris
77055.0,379700.0,3.0,3.0,1760.0,Houston,Texas,Harris
77055.0,675000.0,5.0,4.0,3002.0,Houston,Texas,Harris
